,1332 JT Equity,1333 JT Equity,1605 JT Equity,1721 JT Equity,1801 JT Equity,1802 JT Equity,1803 JT Equity,1808 JT Equity,1812 JT Equity,1820 JT Equity,1821 JT Equity,1824 JT Equity,1833 JT Equity,1860 JT Equity,1878 JT Equity,1883 JT Equity,1893 JT Equity,1911 JT Equity,1925 JT Equity,1928 JT Equity,1944 JT Equity,1951 JT Equity,1959 JT Equity,1963 JT Equity,2002 JT Equity,2127 JT Equity,2181 JT Equity,2201 JT Equity,2206 JT Equity,2212 JT Equity,2229 JT Equity,2264 JT Equity,2267 JT Equity,2269 JT Equity,2270 JT Equity,2282 JT Equity,2331 JT Equity,2371 JT Equity,2413 JT Equity,2432 JT Equity,2433 JT Equity,2501 JT Equity,2502 JT Equity,2503 JT Equity,2531 JT Equity,2579 JT Equity,2587 JT Equity,2593 JT Equity,2607 JT Equity,2651 JT Equity,2670 JT Equity,2768 JT Equity,2784 JT Equity,2801 JT Equity,2802 JT Equity,2809 JT Equity,2810 JT Equity,2811 JT Equity,2871 JT Equity,2875 JT Equity,2897 JT Equity,2914 JT Equity,3003 JT Equity,3064 JT Equity,3086 JT Equity,3088 JT Equity,3092 JT Equity,3099 JT Equity,3101 JT Equity,3105 JT Equity,3116 JT Equity,3141 JT Equity,3197 JT Equity,3231 JT Equity,3288 JT Equity,3289 JT Equity,3291 JT Equity,3349 JT Equity,3382 JT Equity,3391 JT Equity,3401 JT Equity,3402 JT Equity,3405 JT Equity,3407 JT Equity,3436 JT Equity,3591 JT Equity,3626 JT Equity,3659 JT Equity,3765 JT Equity,3769 JT Equity,3861 JT Equity,3863 JT Equity,3938 JT Equity,3941 JT Equity,4004 JT Equity,4005 JT Equity,4021 JT Equity,4042 JT Equity,4043 JT Equity,4044 JT Equity,4045 JT Equity,4061 JT Equity,4062 JT Equity,4063 JT Equity,4088 JT Equity,4091 JT Equity,4095 JT Equity,4114 JT Equity,4118 JT Equity,4151 JT Equity,4182 JT Equity,4183 JT Equity,4185 JT Equity,4186 JT Equity,4188 JT Equity,4202 JT Equity,4203 JT Equity,4204 JT Equity,4205 JT Equity,4206 JT Equity,4208 JT Equity,4217 JT Equity,4272 JT Equity,4307 JT Equity,4324 JT Equity,4401 JT Equity,4403 JT Equity,4452 JT Equity,4502 JT Equity,4503 JT Equity,4506 JT Equity,4507 JT Equity,4508 JT Equity,4516 JT Equity,4519 JT Equity,4521 JT Equity,4523 JT Equity,4527 JT Equity,4528 JT Equity,4530 JT Equity,4534 JT Equity,4536 JT Equity,4540 JT Equity,4543 JT Equity,4544 JT Equity,4547 JT Equity,4555 JT Equity,4568 JT Equity,4569 JT Equity,4578 JT Equity,4581 JT Equity,4587 JT Equity,4612 JT Equity,4613 JT Equity,4631 JT Equity,4661 JT Equity,4665 JT Equity,4666 JT Equity,4676 JT Equity,4681 JT Equity,4684 JT Equity,4689 JT Equity,4704 JT Equity,4716 JT Equity,4732 JT Equity,4739 JT Equity,4751 JT Equity,4755 JT Equity,4768 JT Equity,4901 JT Equity,4902 JT Equity,4911 JT Equity,4912 JT Equity,4921 JT Equity,4922 JT Equity,4927 JT Equity,4967 JT Equity,5019 JT Equity,5020 JT Equity,5021 JT Equity,5101 JT Equity,5105 JT Equity,5108 JT Equity,5110 JT Equity,5201 JT Equity,5214 JT Equity,5232 JT Equity,5233 JT Equity,5301 JT Equity,5332 JT Equity,5333 JT Equity,5334 JT Equity,5401 JT Equity,5406 JT Equity,5411 JT Equity,5444 JT Equity,5463 JT Equity,5471 JT Equity,5486 JT Equity,5631 JT Equity,5703 JT Equity,5706 JT Equity,5711 JT Equity,5713 JT Equity,5714 JT Equity,5801 JT Equity,5802 JT Equity,5803 JT Equity,5901 JT Equity,5929 JT Equity,5938 JT Equity,5947 JT Equity,5991 JT Equity,6005 JT Equity,6028 JT Equity,6098 JT Equity,6103 JT Equity,6113 JT Equity,6136 JT Equity,6141 JT Equity,6146 JT Equity,6178 JT Equity,6201 JT Equity,6268 JT Equity,6273 JT Equity,6301 JT Equity,6302 JT Equity,6305 JT Equity,6326 JT Equity,6361 JT Equity,6366 JT Equity,6367 JT Equity,6370 JT Equity,6383 JT Equity,6395 JT Equity,6417 JT Equity,6436 JT Equity,6448 JT Equity,6457 JT Equity,6460 JT Equity,6465 JT Equity,6471 JT Equity,6472 JT Equity,6473 JT Equity,6474 JT Equity,6479 JT Equity,6481 JT Equity,6501 JT Equity,6503 JT Equity,6504 JT Equity,6506 JT Equity,6586 JT Equity,6592 JT Equity,6594 JT Equity,6645 JT Equity,6674 JT Equity,6701 JT Equity,6702 JT Equity,6703 JT Equity,6724 JT Equity,6728 JT Equity,6752 JT Equity,6753 JT Equity,6754 JT Equity,6755 JT Equity,6758 JT Equity,6762 JT Equity,6770 JT Equity,6806 JT Equity,6841 JT Equity,6845 JT Equity,6849 JT Equity,6856 JT Equity,6857 JT Equity,6861 JT Equity,6869 JT Equity,6902 JT Equity,6923 JT Equity,6925 JT Equity,6952 JT Equity,6954 JT Equity,6963 JT Equity,6965 JT Equity,6971 JT Equity,6976 JT Equity,6981 JT Equity,6988 JT Equity,6995 JT Equity,7003 JT Equity,7011 JT Equity,7012 JT Equity,7013 JT Equity,7164 JT Equity,7167 JT Equity,7180 JT Equity,7181 JT Equity,7182 JT Equity,7186 JT Equity,7189 JT Equity,7201 JT Equity,7202 JT Equity,7203 JT Equity,7205 JT Equity,7211 JT Equity,7240 JT Equity,7259 JT Equity,7261 JT Equity,7267 JT Equity,7269 JT Equity,7270 JT Equity,7272 JT Equity,7276 JT Equity,7282 JT Equity,7309 JT Equity,7313 JT Equity,7327 JT Equity,7453 JT Equity,7458 JT Equity,7459 JT Equity,7518 JT Equity,7532 JT Equity,7550 JT Equity,7616 JT Equity,7649 JT Equity,7701 JT Equity,7731 JT Equity,7732 JT Equity,7733 JT Equity,7735 JT Equity,7741 JT Equity,7747 JT Equity,7751 JT Equity,7752 JT Equity,7762 JT Equity,7832 JT Equity,7846 JT Equity,7911 JT Equity,7912 JT Equity,7936 JT Equity,7951 JT Equity,7956 JT Equity,7966 JT Equity,7974 JT Equity,7984 JT Equity,7988 JT Equity,8001 JT Equity,8002 JT Equity,8012 JT Equity,8015 JT Equity,8028 JT Equity,8031 JT Equity,8035 JT Equity,8036 JT Equity,8053 JT Equity,8058 JT Equity,8060 JT Equity,8078 JT Equity,8086 JT Equity,8088 JT Equity,8113 JT Equity,8129 JT Equity,8130 JT Equity,8136 JT Equity,8184 JT Equity,8219 JT Equity,8227 JT Equity,8233 JT Equity,8242 JT Equity,8252 JT Equity,8253 JT Equity,8267 JT Equity,8273 JT Equity,8282 JT Equity,8303 JT Equity,8304 JT Equity,8306 JT Equity,8308 JT Equity,8309 JT Equity,8316 JT Equity,8331 JT Equity,8334 JT Equity,8336 JT Equity,8341 JT Equity,8354 JT Equity,8355 JT Equity,8358 JT Equity,8359 JT Equity,8366 JT Equity,8369 JT Equity,8370 JT Equity,8377 JT Equity,8379 JT Equity,8381 JT Equity,8382 JT Equity,8385 JT Equity,8410 JT Equity,8411 JT Equity,8418 JT Equity,8439 JT Equity,8473 JT Equity,8515 JT Equity,8524 JT Equity,8570 JT Equity,8572 JT Equity,8586 JT Equity,8591 JT Equity,8593 JT Equity,8595 JT Equity,8601 JT Equity,8604 JT Equity,8616 JT Equity,8628 JT Equity,8630 JT Equity,8697 JT Equity,8725 JT Equity,8729 JT Equity,8750 JT Equity,8766 JT Equity,8795 JT Equity,8801 JT Equity,8802 JT Equity,8804 JT Equity,8830 JT Equity,8848 JT Equity,8876 JT Equity,8905 JT Equity,9001 JT Equity,9003 JT Equity,9005 JT Equity,9006 JT Equity,9007 JT Equity,9008 JT Equity,9009 JT Equity,9020 JT Equity,9021 JT Equity,9022 JT Equity,9024 JT Equity,9031 JT Equity,9041 JT Equity,9042 JT Equity,9044 JT Equity,9045 JT Equity,9048 JT Equity,9062 JT Equity,9064 JT Equity,9065 JT Equity,9072 JT Equity,9076 JT Equity,9101 JT Equity,9104 JT Equity,9107 JT Equity,9142 JT Equity,9143 JT Equity,9201 JT Equity,9202 JT Equity,9301 JT Equity,9364 JT Equity,9401 JT Equity,9404 JT Equity,9409 JT Equity,9432 JT Equity,9433 JT Equity,9434 JT Equity,9435 JT Equity,9437 JT Equity,9501 JT Equity,9502 JT Equity,9503 JT Equity,9504 JT Equity,9505 JT Equity,9506 JT Equity,9507 JT Equity,9508 JT Equity,9509 JT Equity,9513 JT Equity,9531 JT Equity,9532 JT Equity,9533 JT Equity,9601 JT Equity,9602 JT Equity,9613 JT Equity,9627 JT Equity,9684 JT Equity,9697 JT Equity,9706 JT Equity,9719 JT Equity,9735 JT Equity,9744 JT Equity,9766 JT Equity,9783 JT Equity,9831 JT Equity,9832 JT Equity,9843 JT Equity,9861 JT Equity,9956 JT Equity,9962 JT Equity,9983 JT Equity,9984 JT Equity,9987 JT Equity
2019-02-18,-0.0821643286573146,-0.7895791583166333,-0.875751503006012,-0.9138276553106213,-0.9338677354709419,-0.9899799599198397,-0.9879759519038076,-0.9198396793587175,-0.9078156312625251,-0.7955911823647295,-0.48496993987975956,-0.4709418837675351,-0.7995991983967936,-0.37875751503006017,-0.5531062124248497,-0.7635270541082164,-0.33867735470941884,-0.16232464929859725,-0.9819639278557114,-0.7935871743486974,-0.5951903807615231,-0.41482965931863724,-0.33266533066132264,-0.7454909819639279,-0.1943887775551102,-0.05611222444889774,-0.4809619238476954,-0.35070140280561124,-0.1002004008016032,-0.717434869739479,-0.9959919839679359,-0.6833667334669339,-0.2124248496993988,-0.23847695390781565,-0.8236472945891784,-0.4008016032064128,-0.2525050100200401,-0.5791583166332666,-0.6733466933867736,-0.9178356713426854,-0.2004008016032064,-0.22444889779559118,-0.4228456913827655,-0.018036072144288595,-0.9839679358717435,-0.2925851703406813,-0.6773547094188377,-0.11022044088176353,-0.2585170340681363,-0.5671342685370742,-0.13827655310621245,-0.8577154308617234,-0.9118236472945892,-0.6533066132264529,-0.6172344689378757,-0.054108216432865786,-0.1062124248496994,-0.43887775551102204,-0.8316633266533067,-0.7675350701402806,-0.29659318637274545,-0.188376753507014,-0.6492985971943888,-0.12424849699398799,-0.9539078156312625,-0.3406813627254509,-0.503006012024048,-0.8356713426853708,-0.8777555110220441,-0.9679358717434869,-0.3587174348697395,-0.7655310621242485,-0.8216432865731462,-0.7755511022044088,-0.34468937875751504,-0.17835671342685366,-0.3466933867735471,-0.406813627254509,-0.004008016032064132,-0.3066132264529058,-0.6132264529058116,-0.6372745490981964,-0.8697394789579158,-0.26252505010020044,-0.16032064128256518,-0.2985971943887775,-0.27254509018036077,-0.25050100200400804,-0.2464929859719439,-0.2404809619238477,-0.5551102204408818,-0.7434869739478958,-0.561122244488978,-0.9238476953907816,-0.4108216432865731,-0.8557114228456913,-0.9579158316633266,-0.2945891783567134,-0.3106212424849699,-0.8416833667334669,-0.5390781563126252,-0.4168336673346693,-0.11422845691382766,-0.5711422845691383,-0.21042084168336672,-0.9979959919839679,-0.4949899799599199,-0.7535070140280561,-0.28456913827655306,-0.9739478957915831,-0.6673346693386774,-0.8617234468937875,-0.37274549098196397,-0.3767535070140281,-0.9318637274549099,-0.10420841683366733,-0.218436873747495,-0.7154308617234468,-0.5150300601202404,-0.5931863727454909,-0.5511022044088176,-0.002004008016032066,-0.623246492985972,-0.27855711422845686,-0.064128256513026,-0.4829659318637275,-0.7474949899799599,-0.5430861723446894,-0.038076152304609256,-0.09218436873747493,-0.9418837675350702,-0.1583166332665331,-0.7354709418837675,-0.15030060120240485,-0.342685370741483,-0.8657314629258517,-0.5751503006012024,-0.094188376753507,-0.719438877755511,-0.16833667334669333,-0.02605210420841686,-0.49098196392785576,-0.02004008016032066,-0.6352705410821644,-0.024048096192384794,-0.47294589178356716,-0.4529058116232465,-0.9759519038076152,-0.8376753507014028,-0.6813627254509018,-0.3046092184368737,-0.2064128256513026,-0.22044088176352705,-0.7014028056112225,-0.40280561122244485,-0.05010020040080165,-0.6633266533066132,-0.5170340681362726,-0.44488977955911824,-0.8717434869739479,-0.11823647294589179,-0.8897795591182365,-0.6593186372745491,-0.38677354709418843,-0.20440881763527052,-0.0701402805611222,-0.7975951903807615,-0.969939879759519,-0.034068136272545124,-0.4889779559118237,-0.6332665330661322,-0.14829659318637278,-0.044088176352705455,-0.1823647294589178,-0.07214428857715427,-0.5070140280561122,-0.05811623246492981,-0.4869739478957916,-0.8196392785571143,-0.7234468937875751,-0.3306613226452906,-0.2705410821643287,-0.655310621242485,-0.29058116232464926,-0.20240480961923846,-0.531062124248497,-0.32665330661322645,-0.9258517034068137,-0.8476953907815631,-0.4348697394789579,-0.6653306613226453,-0.7114228456913827,-0.7254509018036073,-0.7214428857715431,-0.845691382765531,-0.45691382765531063,-0.8296593186372745,-0.5691382765531062,-0.3827655310621243,-0.6613226452905812,-0.4408817635270541,-0.09018036072144286,-0.5270541082164328,-0.9599198396793587,-0.8056112224448898,-0.0761523046092184,-0.6933867735470942,-0.591182364729459,-0.7314629258517034,-0.8837675350701403,-0.18637274549098193,-0.37474949899799603,-0.5130260521042085,-0.1763527054108216,-0.36673346693386777,-0.5010020040080161,-0.751503006012024,-0.8256513026052104,-0.533066132264529,-0.7775551102204409,-0.3947895791583166,-0.7595190380761523,-0.23647294589178358,-0.5290581162324649,-0.3366733466933868,-0.47895791583166336,-0.43286573146292584,-0.597194388777555,-0.9478957915831663,-0.22244488977955912,-0.5370741482965932,-0.9659318637274549,-0.43687374749499,-0.5450901803607214,-0.36873747494989983,-0.8176352705410822,-0.23246492985971945,-0.6012024048096192,-0.19839679358717432,-0.9939879759519038,-0.8957915831663327,-0.8496993987975952,-0.8076152304609219,-0.7695390781563126,-0.4188376753507014,-0.08617234468937873,-0.030060120240480992,-0.7575150300601202,-0.30861723446893785,-0.6212424849699398,-0.31462925851703405,-0.24248496993987978,-0.19639278557114226,-0.04809619238476959,-0.06212424849699394,-0.3927855711422845,-0.8436873747494991,-0.15631262525050105,-0.1643286573146293,-0.8637274549098196,-0.5891783567134268,-0.3987975951903807,-0.5470941883767535,-0.498997995991984,-0.6272545090180361,-0.4649298597194389,-0.6032064128256514,-0.6753507014028056,-0.19238476953907813,-0.6693386773547094,-0.3166332665330661,-0.42685370741482964,-0.4769539078156313,-0.3647294589178357,-0.24849699398797598,-0.15430861723446898,-0.8997995991983968,-0.13426853707414832,-0.3707414829659319,-0.10821643286573146,-0.7875751503006012,-0.8096192384769539,-0.08016032064128253,-0.687374749498998,-0.14629258517034072,-0.04609218436873752,-0.4929859719438878,-0.20841683366733466,-0.9559118236472945,-0.7054108216432866,-0.44889779559118237,-0.7414829659318638,-0.04008016032064132,-0.657314629258517,-0.3006012024048096,-0.8857715430861723,-0.7715430861723447,-0.6292585170340681,-0.47494989979959923,-0.312625250501002,-0.9098196392785571,-0.9158316633266533,-0.9498997995991983,-0.45090180360721444,-0.05210420841683372,-0.4128256513026052,-0.8016032064128257,-0.9719438877755511,-0.07815631262525047,-0.06813627254509014,-0.7374749498997997,-0.2605210420841684,-0.19038076152304606,-0.06613226452905807,-0.1703406813627254,-0.38076152304609223,-0.01603206412825653,-0.12024048096192386,-0.685370741482966,-0.012024048096192397,-0.1302605210420842,-0.7394789579158316,-0.5651302605210421,-0.5350701402805611,-0.27454909819639284,-0.2545090180360722,-0.6152304609218437,-0.49699398797595196,-0.3486973947895792,-0.5490981963927856,-0.15230460921843691,-0.4468937875751503,-0.4248496993987976,-0.8276553106212425,-0.12625250501002006,-0.38476953907815636,-0.7274549098196392,-0.8917835671342685,-0.4589178356713427,-0.5090180360721444,-0.2885771543086172,-0.8817635270541082,-0.3246492985971944,-0.625250501002004,-0.36272545090180364,-0.5871743486973948,-0.6793587174348698,-0.07414829659318634,-0.2765531062124249,-0.8977955911823647,-0.2665330661322646,-0.5050100200400802,-0.6513026052104208,-0.5571142284569138,-0.6713426853707415,-0.10220440881763526,-0.7835671342685371,-0.40881763527054105,-0.6092184368737474,-0.7294589178356714,-0.779559118236473,-0.30260521042084165,-0.022044088176352727,-0.22645290581162325,-0.03206412825651306,-0.028056112224448926,-0.9038076152304609,-0.8156312625250501,-0.9298597194388778,-0.7555110220440882,-0.014028056112224463,-0.56312625250501,-0.21442885771543085,-0.4308617234468938,-0.5811623246492986,-0.5771543086172345,-0.8877755511022044,-0.9519038076152304,-0.5731462925851704,-0.7134268537074149,-0.6072144288577155,-0.9639278557114228,-0.905811623246493,-0.5851703406813626,-0.8937875751503006,-0.08416833667334667,-0.3186372745490982,-0.7094188376753507,-0.18436873747494986,-0.9378757515030061,-0.6432865731462926,-0.4288577154308617,-0.35470941883767537,-0.44288577154308617,-0.18036072144288573,-0.5250501002004009,-0.5410821643286573,-0.6412825651302605,-0.04208416833667339,-0.5190380761523046,-0.12825651302605212,-0.6893787575150301,-0.23046092184368738,-0.09819639278557113,-0.42084168336673344,-0.46292585170340683,-0.6052104208416833,-0.11623246492985972,-0.6953907815631262,-0.7334669338677355,-0.13627254509018039,-0.5210420841683367,-0.17234468937875747,-0.9218436873747495,-0.32064128256513025,-0.3226452905811623,-0.282565130260521,-0.13226452905811625,-0.26853707414829664,-0.6392785571142284,-0.7615230460921844,-0.8537074148296593,-0.7855711422845691,-0.9018036072144289,-0.35671342685370744,-0.24448897795591185,-0.8036072144288577,-0.6312625250501003,-0.8797595190380761,-0.45490981963927857,-0.8677354709418837,-0.6112224448897796,-0.17434869739478953,-0.2645290581162325,-0.5831663326653307,-0.0881763527054108,-0.781563126252505,-0.9278557114228457,-0.5110220440881763,-0.006012024048096198,-0.3527054108216433,-0.935871743486974,-0.14028056112224452,-0.06012024048096187,-0.5591182364729459,-0.14228456913827658,-0.23446893787575152,-0.6993987975951903,-0.811623246492986,-0.8336673346693386,-0.6472945891783567,-0.5230460921843687,0.0,-0.2805611222444889,-0.6913827655310621,-0.6973947895791583,-0.22845691382765532,-0.01002004008016033,-0.3286573146292585,-0.9619238476953907,-0.14428857715430865,-0.36072144288577157,-0.7074148296593186,-0.008016032064128265,-0.39078156312625245,-0.7494989979959921,-0.9398797595190381,-0.9799599198396793,-0.9438877755511021,-0.9919839679358717,-0.9779559118236473,-0.3346693386773547,-0.8517034068136272,-0.8396793587174349,-0.9859719438877755,-0.6452905811623246,-0.7915831663326653,-0.8136272545090181,-0.12224448897795592,-0.8597194388777555,-0.4048096192384769,-0.7034068136272544,-0.87374749498998,-0.21643286573146292,-0.09619238476953906,-0.11222444889779559,-0.7735470941883767,-0.2865731462925851,-0.9458917835671343,-0.5991983967935872,-0.3887775551102205,-0.46693386773547096,-0.6192384769539079,-0.16633266533066138,-0.03607214428857719,-0.46092184368737477,-0.46893787575150303,-0.25651302605210424,-0.39679358717434865
